,id,handle,tweet
1362,1254150488855109633,ElizabethPaier,"THE LAST PRESIDENT | What a 127 yr old book reveals about Donald Trump, ... https://t.co/afOrOqwRl7 via @YouTube"
1363,1254150481347260424,janipoppers,"@DavidBrodyCBN @realDonaldTrump @POTUS How many times do Liberals have to watch their leaders lie to their faces and know that they're lying for them to wake up.  I may not know Donald Trump,  or Hillary Clinton,  or Nancy Pelosi,  but I  know what I see and hear. I don't trust politicians but I  trust myself."
1364,1254150462938460160,JemalAb87672031,Donald trump
1365,1254150449378340866,FREAKINWOKE,"@FrankNeuville @GOPChairwoman Any American who believes in the Constitution and the rule of law and just plain honesty is ""absolutely committed to the defeat of Donald Trump!!"
1366,1254150447679578112,makki_chef,@realDonaldTrump Donald Trump tells you which time you want to break our bottom and relieve us of your madness and the virus of corona
1367,1254150432005521409,bellaspaniel,"@RealSirTomJones Well first time for everything I guess. Someone blocked me because I didn’t have a picture on my profile!
I’m in good company tho Donald Trump blocked Piers Morgan too. Must be an American thing!!!"
1368,1254150431665725440,Nanasjt,"@realDonaldTrump It was seen on live TV!  And, you’re projecting....as usual! It’s YOU, Donald John Trump, who are corrupt &amp; sick! There’s 1,000’s of audio, video and written word as 100% proof."
1369,1254150427731517440,BigBlueMastiff,Debacle of Trump's coronavirus disinfectant comments could be tipping point - The Guardian https://t.co/FqfaDgwA3v via @GoogleNews
1370,1254150422618673156,DreadPhil1,Ted Cruz seems unaware that hospitals have had to respond to hundreds of people asking if they should try to inject disinfectants as suggested by Donald Trump https://t.co/stjbP5fz4C
1371,1254150411356966912,eraofmoon,"@ISUNAMI75 He was being ""sarcastic "" catch up https://t.co/S3LWr7PEuq"
1372,1254150410375434240,gothammanor,@SenSanders Donald Trump needs to go. He should be incarcerated for his many crimes. Remove Trump from office. #25thAmendmentNow
1373,1254150409683456016,rbvk1965,"@matthewdmarsden Our president, Donald Trump 🇺🇸"
1374,1254150408903237635,Adrienne711,"Thread by @COsweda: Thread @MarcACaputo @meridithmcgraw @anitakumar01 perfectly exemplify how hatred of @realDonaldTrump makes people do reallytupid things. https://t.co/PjxVVHoDa7… ""Politico edited on Saturday morning a story claiming Donald Trump owes… https://t.co/4FQkOcud9J"
1375,1254150406374072328,kstorment123,Donald J. Trump: Essential workers getting an extra $600 a week. - Sign the Petition! https://t.co/wRmfJSIYmw via @Change
1376,1254150377114607622,Maile1967,Why Donald Trump Can’t Stand Tough Women Journalists https://t.co/2kqbCNjZhN via @thedailybeast
1377,1254150373809557504,BillTzamaras,"THANK YOU, @BostonGlobe

#TrumpMustResignNow

https://t.co/aTOJLEdoyL"
1378,1254150373780213763,BestMckenzie239,How a media-distracted Trump ended up derailing his own briefing - CNN https://t.co/46MTV8Y2UJ via @GoogleNews
1379,1254150358147858433,lazzy_otter,@XxxBiaggi Lol yeah we're still waiting for Donald Trump to croak
1380,1254150348798857219,fionarevived,@NintenbenYT @mariomanYT_ @DeanTheSquid @stathx @realDonaldTrump @gamer_nachito yeha i'd fuck donald trump tbh he's hot
1381,1254150340510994433,greatgatsby8790,"@anthonyzenkus @JoeBiden Have you fervently called for the removal of Donald Trump? If not, you are a hypocrite."
1382,1254150340053798915,lkoch99,How a Young Donald Trump Forced His Way From Avenue Z to Manhattan https://t.co/8q3H2FF7vd
1383,1254150330897612804,ThomasEsker,"Donald’s advisers blame external events for his self-destruction and his repeated outbursts during the 2 year investigation into his campaign’s dealings with Russia. Now, there‘s no such explanation or interventions regarding his behavior.
#TrumpIsGuilty https://t.co/Ca3wGXdgcl"
1384,1254150330570416132,GloriaERodrigu7,"🇺🇸💞✝️🙏ANOTHER SATAN! IS BEING EXPOSED!! IT JUST SEEMS IT WILL NEVER END! DOES IT!?HEY,HEY Commander-In-Chief, President Donald J. Trump IS REALLY KICKING  REAR ENDS!!DRAINING THE SWAMP/CESSPOOL!!LIKE HE SAY HE WOULD!!1MAN,AMEN man of his word! walks the walk talks the talk!!🇺🇸 https://t.co/q8XY06ewOT https://t.co/kQ99GsMOha"
1385,1254150329182150659,BKfinest_,Georgia people setting themselves up just stay in the house don’t listen to donald trump
1386,1254150321556779008,Viral26355271,@realDonaldTrump Would vote for Donald trump from India if I could (know that's not possible ) he is an aggressive leader .doesn't shy from taking bold steps .follow him ..like his sense of humour and wit ..
1387,1254150321196150785,llendonmar46,"Celebrities, conservative commentators, lawmakers and ex-government officials tore into Donald Trump over his defense. https://t.co/oNEDgutyFP via @HuffPostPol"
1388,1254150318063005697,ASHallter,Language Expert: Donald Trump's Way Of Speaking Is 'Oddly Adolescent' | ... https://t.co/ha75mHGyLu via @YouTube
1389,1254150309452136454,BestMckenzie239,White House considering scaling back Trump's daily coronavirus briefings in coming weeks - https://t.co/MUGQkaRWQo https://t.co/Qptaugr8eC via @GoogleNews
1390,1254150305681465344,holybullies,Donald Trump: Unfit. Unwell. Unacceptable. https://t.co/Cx3VdMwtRj via @YouTube
1391,1254150303886213120,BKPragmat,@adasomg @realDonaldTrump “I was asking a question sarcastically to reporters like you just to see what would happen.” - Donald John Trump (#LIAR)
1392,1254150295359238146,nikitsh,"Abridging the #freedom of #speech within the White House! For the first time, President Donald #Trump cut off his daily coronavirus task force briefing on Friday without taking any questions from reporters. It may not be the last time. https://t.co/XVGLiQTO1V via @Yahoo"
1393,1254150272399618053,Bobbifett,"@TheShad78631449 Trump has unfollowed him, I bet that’s upset the muppet Donald Trump unfollows Piers Morgan after GMB host blasted him
 https://t.co/fN2JUZIHLm"
1394,1254150270638084103,TrilbyYates,@realDonaldTrump Yeah you did! Sociopath pathological liar narcissist! https://t.co/pzfzfn7MAm
1395,1254150270206054403,ImpeachDTBot,@realDonaldTrump Impeach Donald Trump!  https://t.co/Y4okgEvByT
1396,1254150265252581376,cblandreth,Check out this great video I am watching over at https://t.co/geSHn0vF6U
1397,1254150260991168514,Legendary2o17,@AdamMilstein @realDonaldTrump @JoeBiden #SleepyQuidProJoe is an utter disgrace.  There is none other physically and mentally capable and suited to LEAD this country than Donald J. Trump! @realDonaldTrump
1398,1254150258503761920,NewDutilly,@realDonaldTrump No one has to make up anything about you Donald Trump it's all on record
1399,1254150256217882624,ionel_prodan,@AngelaBelcamino @realDonaldTrump Can Donald Trump play Joker in the next Batman movie? https://t.co/SGvj73Rj2v
1400,1254150248215216129,Smartmommom,"@MarcelynJandre1 @GeraldoRivera @realDonaldTrump Did you watch the briefing? I just watch it again thinking maybe he was being sarcastic. He was ignorantly serious. Donald Trump, The Mad's Mass of Delusional Followers are like the 3 little monkeys: https://t.co/zO4MYZw0SA"
1401,1254150223028502528,BKPragmat,@DeAnna4Congress @funder @realDonaldTrump “I was asking a question sarcastically to reporters like you just to see what would happen.” - Donald John Trump (#LIAR)
1402,1254150207266344961,wise_diva,White House considering scaling back Trump's daily coronavirus briefings in coming weeks https://t.co/H0RevqVIjg
1403,1254150206188220416,PackersFavreFan,@realDonaldTrump Was just informed that Donald Trump is STILL a pathological liar and doesn't know what the hell he is doing.
1404,1254150197917212675,kakistocracy21,"TRUMP JONG UN 
KILLS MORE AMERICANS THAN 9-11 TERRORISTS DAILY 
#Agriculture #Farming #Arizona #Kansas #dairy #Michigan #Soybean #Florida #Minnesota #Alabama #Nebraska #Farm #Farmers #Iowa #TheVillages #Texas #Kentucky #Georgia #Utah #OHio #Wisconsin
 https://t.co/b8ABMgcr7V"
1405,1254150185137168388,elowechi,"U.S. President Donald Trump called on Americans to
“enjoy the sun” after unveiling a study that
supposedly showed that the novel coronavirus
dissipates more quickly with sunlight and at higher
temperatures."
1406,1254150175733489665,apparition_team,"So everyone is all crazy over @JoeBiden yet completely silent on the fact that the president has been accused as well, except this time it really is a child. 
#DropOutBiden #TrumpIsALaughingStock
https://t.co/oqTk14gN2T"
1407,1254150174659825665,GloriaF89070269,Okay Donald Trump supporters I got the best hypodermic needles that anybody in the world can buy small large extra large it depends on how much Lysol you want to inject.. get in touch with fake Donald Trump for your new type of hyperthermia needle.
1408,1254150171392237568,Raenheld,@DR34MWD Donald Trump did. https://t.co/lK1hHJZ9p9
1409,1254150162122813441,NintenbenYT,@fionarevived @mariomanYT_ @DeanTheSquid @stathx @realDonaldTrump @gamer_nachito lmao donald trump
1410,1254150149233876994,erinjudithw,"Wait KIM JONG UN IS DEAD, let it be Donald Trump next"
1411,1254150140262137856,SHIVAGANESH26,"@NamasteTrumpy What the fuck man, I thought it was Donald trump! https://t.co/MwK6Op2zBJ"
1412,1254150115226509313,philtastic,Looks like he's been getting business advice from Donald Trump. https://t.co/G4wHL4Mz13
1413,1254150112290451458,Arc_Shady,See how you’re disrespecting Donald Trump. Mutumin dake kishin kasarsa https://t.co/yka2tLODwN
1414,1254150110075916289,PostRepublicanZ,By extremely powerful light I assume he means laser beams. We can just laser beam people and then taser them as well. Trump will probably want to start with black people since they are having more trouble with the illness. ⁦@realDonaldTrump⁩  https://t.co/gW2lvjNokx
1415,1254150109287219201,Save_US_Now,@realDonaldTrump you said you were being sarcastic.  now you're admitting to recommending injecting disinfectant.. great! just great! https://t.co/s8LGk6nPWJ
1416,1254150092703105026,BKPragmat,@JoeySalads @realDonaldTrump “I was asking a question sarcastically to reporters like you just to see what would happen.” - Donald John Trump (#LIAR)
1417,1254150092531085314,AresStopell,"@DonaldJTrumpJr Do you believe these women, Donald? https://t.co/epXqDKPa5G"
1418,1254150091830628353,Merilyn78910193,"@PressSec @WhiteHouse @realDonaldTrump Ummm….Hellloooo BIMBO!! Under Donald Trump, there will be NO ONE ALIVE to keep the economy GOING!"
1419,1254150090610139137,tiktok_kenya,"Donald Trump's Healing Light.

The device is called the 'HEALight'...""
 https://t.co/5EBVAMPW1l #TikTokKe"
1420,1254150083236544513,keaton_jim,@MeghanMcCain Donald Trump’s lemmings....
1421,1254150078610018304,PamCone10,"MAKE THIS PLEDGE:

""I pledge to vote for Democratic candidates in November. I stand against Donald Trump. Anyone who protects or enables Trump cannot be trusted and must be voted out of office. America deserves better. No one is above the law.""

#VoteBlueToSaveAmerica 🇺🇸"
1422,1254150074604625921,_TheGMan,Haha. Even Donald Trump has unfollowed Piers Morgan now.
1423,1254150069940555776,Sorcerosu,"UK CWC Team 2020, feeling good about this year
destructor966 (Captain)
WildOne94 (Furry)
destructor969 (Nice)
Donald Trump- (PR Specialist)
DarnedUrchin (🕴️‍♂️)
ExGon (Korean Import)
PurpleHaze (Warmup Specialist)"
1424,1254150046376853505,robbinsmail,@TempleDrake00 @ProudResister I am not comfortable at all as long as Donald Trump is president. Focus people!
1425,1254150045429006336,JaNils95,I see a big deflection from the Biden allegations to well what about Donald trump. Like some kind of big reveal. We already don’t like him and want him held responsible for the numerous crimes he’s committed.
1426,1254150043927535616,TweetingYarnie,If you think that's insulting me I actually agree with you I can't stand Donald Trump or Joe Biden or any libertarian or green party. I'm not voting I hate Trump I hate Biden. https://t.co/GkLKeKiJwx
1427,1254150003687292928,Sherri_KG,@DonaldJTrumpJr You really like throwing stones Your Father Donald Trump was accused of Raping a Women in a Store Dressing Room. Along with other Women of Accusing him of unlawful acts. There is a Jail Cell waiting for him.
1428,1254149999224553472,JMcClintonIL,"@WilEPeyote I am sure you can read. I simply said the argument that Stacey cannot do the job—when we literally have Donald Trump in office—is rooted in racism and misogyny. I never accused you of anything. However, if the shoe fits then wear it proudly."
1429,1254149993948217344,92AcuraGSR,Republican Group Asks Americans A Critical Question In Scathing Anti-Trump Ad https://t.co/9Wrg9O3UYU via @Yahoo
1430,1254149993759485954,DrSpock_Brexit,"Donald Trump unfollows Piers Morgan after GMB host blasted him

Strange career move for Piers. He's not going to get any more Trump interviews now.

Also, He is upsetting a lot of people. &amp; not as popular as he used to be.

https://t.co/Lk6Aw4B8uW via https://t.co/I9J64Gvjwa"
1431,1254149971898699776,jeybbsito,@jjslovebot @KIDCOREKROL DONALD TRUMP
1432,1254149950918795266,BKPragmat,@real_defender @realDonaldTrump “I was asking a question sarcastically to reporters like you just to see what would happen.” - Donald John Trump (#LIAR)
